key,pressed,released,user,hold_time,press_press_time,press_release_time
a,2021-11-22 11:16:45.732835,2021-11-22 11:16:45.829409,zineb,96574.0,107729.0,11155.0
t,2021-11-22 11:16:45.840564,2021-11-22 11:16:45.916336,zineb,75772.0,77641.0,1869.0
[space],2021-11-22 11:16:45.918205,2021-11-22 11:16:45.972770,zineb,54565.0,59543.0,4978.0
a,2021-11-22 11:16:45.977748,2021-11-22 11:16:46.075989,zineb,98241.0,185566.0,87325.0
d,2021-11-22 11:16:46.163314,2021-11-22 11:16:46.192601,zineb,29287.0,246596.0,217309.0
[backspace],2021-11-22 11:16:46.409910,2021-11-22 11:16:46.480387,zineb,70477.0,153537.0,83060.0
d,2021-11-22 11:16:46.563447,2021-11-22 11:16:46.634113,zineb,70666.0,131642.0,60976.0
d,2021-11-22 11:16:46.695089,2021-11-22 11:16:46.810961,zineb,115872.0,116829.0,957.0
s,2021-11-22 11:16:46.811918,2021-11-22 11:16:46.877720,zineb,65802.0,154275.0,88473.0
[space],2021-11-22 11:16:46.966193,2021-11-22 11:16:47.020006,zineb,53813.0,203665.0,149852.0
u,2021-11-22 11:16:47.169858,2021-11-22 11:16:47.229566,zineb,59708.0,225028.0,165320.0
p,2021-11-22 11:16:47.394886,2021-11-22 11:16:47.511569,zineb,116683.0,240619.0,123936.0
",",2021-11-22 11:16:47.635505,2021-11-22 11:16:47.697533,zineb,62028.0,149641.0,87613.0
[space],2021-11-22 11:16:47.785146,2021-11-22 11:16:47.869850,zineb,84704.0,184706.0,100002.0
g,2021-11-22 11:16:47.969852,2021-11-22 11:16:48.049225,zineb,79373.0,82330.0,2957.0
i,2021-11-22 11:16:48.052182,2021-11-22 11:16:48.127537,zineb,75355.0,143753.0,68398.0
v,2021-11-22 11:16:48.195935,2021-11-22 11:16:48.264312,zineb,68377.0,188341.0,119964.0
n,2021-11-22 11:16:48.384276,2021-11-22 11:16:48.446715,zineb,62439.0,162179.0,99740.0
[space],2021-11-22 11:16:48.546455,2021-11-22 11:16:48.619723,zineb,73268.0,160062.0,86794.0
t,2021-11-22 11:16:48.706517,2021-11-22 11:16:48.771159,zineb,64642.0,53657.0,-10985.0
h,2021-11-22 11:16:48.760174,2021-11-22 11:16:48.839205,zineb,79031.0,82038.0,3007.0
a,2021-11-22 11:16:48.842212,2021-11-22 11:16:48.925088,zineb,82876.0,99539.0,16663.0
t,2021-11-22 11:16:48.941751,2021-11-22 11:16:48.988090,zineb,46339.0,76615.0,30276.0
[space],2021-11-22 11:16:49.018366,2021-11-22 11:16:49.082718,zineb,64352.0,216058.0,151706.0
t,2021-11-22 11:16:49.234424,2021-11-22 11:16:49.294525,zineb,60101.0,69469.0,9368.0
h,2021-11-22 11:16:49.303893,2021-11-22 11:16:49.381614,zineb,77721.0,350250.0,272529.0
y,2021-11-22 11:16:49.654143,2021-11-22 11:16:49.724285,zineb,70142.0,290578.0,220436.0
',2021-11-22 11:16:49.944721,2021-11-22 11:16:50.026519,zineb,81798.0,191897.0,110099.0
r,2021-11-22 11:16:50.136618,2021-11-22 11:16:50.210089,zineb,73471.0,295551.0,222080.0
[space],2021-11-22 11:16:50.432169,2021-11-22 11:16:50.504796,zineb,72627.0,151849.0,79222.0
g,2021-11-22 11:16:50.584018,2021-11-22 11:16:50.652874,zineb,68856.0,46840.0,-22016.0
o,2021-11-22 11:16:50.630858,2021-11-22 11:16:50.764642,zineb,133784.0,77108.0,-56676.0
i,2021-11-22 11:16:50.707966,2021-11-22 11:16:50.819156,zineb,111190.0,58675.0,-52515.0
n,2021-11-22 11:16:50.766641,2021-11-22 11:16:50.835997,zineb,69356.0,57360.0,-11996.0
g,2021-11-22 11:16:50.824001,2021-11-22 11:16:50.876939,zineb,52938.0,90023.0,37085.0
[space],2021-11-22 11:16:50.914024,2021-11-22 11:16:50.979328,zineb,65304.0,79181.0,13877.0
t,2021-11-22 11:16:50.993205,2021-11-22 11:16:51.046654,zineb,53449.0,73353.0,19904.0
h,2021-11-22 11:16:51.066558,2021-11-22 11:16:51.132433,zineb,65875.0,90979.0,25104.0
r,2021-11-22 11:16:51.157537,2021-11-22 11:16:51.228535,zineb,70998.0,59998.0,-11000.0
o,2021-11-22 11:16:51.217535,2021-11-22 11:16:51.313538,zineb,96003.0,49002.0,-47001.0
u,2021-11-22 11:16:51.266537,2021-11-22 11:16:51.365541,zineb,99004.0,89009.0,-9995.0
g,2021-11-22 11:16:51.355546,2021-11-22 11:16:51.412544,zineb,56998.0,83000.0,26002.0
h,2021-11-22 11:16:51.438546,2021-11-22 11:16:51.512542,zineb,73996.0,160997.0,87001.0
[space],2021-11-22 11:16:51.599543,2021-11-22 11:16:51.704535,zineb,104992.0,79001.0,-25991.0
[maj],2021-11-22 11:16:51.678544,2021-11-22 11:16:52.010769,zineb,332225.0,71999.0,-260226.0
1,2021-11-22 11:16:51.750543,2021-11-22 11:16:51.848541,zineb,97998.0,151006.0,53008.0
2,2021-11-22 11:16:51.901549,2021-11-22 11:16:51.975165,zineb,73616.0,124356.0,50740.0
[space],2021-11-22 11:16:52.025905,2021-11-22 11:16:52.114795,zineb,88890.0,124233.0,35343.0
g,2021-11-22 11:16:52.150138,2021-11-22 11:16:52.249013,zineb,98875.0,73459.0,-25416.0
a,2021-11-22 11:16:52.223597,2021-11-22 11:16:52.315190,zineb,91593.0,98824.0,7231.0
l,2021-11-22 11:16:52.322421,2021-11-22 11:16:52.358190,zineb,35769.0,124062.0,88293.0
l,2021-11-22 11:16:52.446483,2021-11-22 11:16:52.494169,zineb,47686.0,129999.0,82313.0
o,2021-11-22 11:16:52.576482,2021-11-22 11:16:52.676725,zineb,100243.0,62087.0,-38156.0
n,2021-11-22 11:16:52.638569,2021-11-22 11:16:52.733500,zineb,94931.0,60621.0,-34310.0
s,2021-11-22 11:16:52.699190,2021-11-22 11:16:52.759813,zineb,60623.0,131888.0,71265.0
[space],2021-11-22 11:16:52.831078,2021-11-22 11:16:52.909349,zineb,78271.0,81218.0,2947.0
a,2021-11-22 11:16:52.912296,2021-11-22 11:16:52.993131,zineb,80835.0,153438.0,72603.0
[space],2021-11-22 11:16:53.065734,2021-11-22 11:16:53.138944,zineb,73210.0,196755.0,123545.0
w,2021-11-22 11:16:53.262489,2021-11-22 11:16:53.379137,zineb,116648.0,381830.0,265182.0
k,2021-11-22 11:16:53.644319,2021-11-22 11:16:53.703791,zineb,59472.0,171088.0,111616.0
[maj],2021-11-22 11:16:53.815407,2021-11-22 11:16:53.932442,zineb,117035.0,35043.0,-81992.0
.,2021-11-22 11:16:53.850450,2021-11-22 11:16:53.913406,zineb,62956.0,152957.0,90001.0
[space],2021-11-22 11:16:54.003407,2021-11-22 11:16:54.085194,zineb,81787.0,103873.0,22086.0
[maj],2021-11-22 11:16:54.107280,2021-11-22 11:16:54.313314,zineb,206034.0,120002.0,-86032.0
t,2021-11-22 11:16:54.227282,2021-11-22 11:16:54.297282,zineb,70000.0,104030.0,34030.0
h,2021-11-22 11:16:54.331312,2021-11-22 11:16:54.410281,zineb,78969.0,89970.0,11001.0
a,2021-11-22 11:16:54.421282,2021-11-22 11:16:54.521316,zineb,100034.0,117005.0,16971.0
t,2021-11-22 11:16:54.538287,2021-11-22 11:16:54.593284,zineb,54997.0,84995.0,29998.0
[space],2021-11-22 11:16:54.623282,2021-11-22 11:16:54.706288,zineb,83006.0,168148.0,85142.0
w,2021-11-22 11:16:54.791430,2021-11-22 11:16:54.936677,zineb,145247.0,80322.0,-64925.0
a,2021-11-22 11:16:54.871752,2021-11-22 11:16:54.981775,zineb,110023.0,144253.0,34230.0
s,2021-11-22 11:16:55.016005,2021-11-22 11:16:55.083414,zineb,67409.0,77431.0,10022.0
[space],2021-11-22 11:16:55.093436,2021-11-22 11:16:55.180623,zineb,87187.0,174172.0,86985.0
n,2021-11-22 11:16:55.267608,2021-11-22 11:16:55.335034,zineb,67426.0,127644.0,60218.0
o,2021-11-22 11:16:55.395252,2021-11-22 11:16:55.509671,zineb,114419.0,79402.0,-35017.0
u,2021-11-22 11:16:55.474654,2021-11-22 11:16:55.544201,zineb,69547.0,59550.0,-9997.0
g,2021-11-22 11:16:55.534204,2021-11-22 11:16:55.605592,zineb,71388.0,97830.0,26442.0
h,2021-11-22 11:16:55.632034,2021-11-22 11:16:55.694388,zineb,62354.0,141640.0,79286.0
[space],2021-11-22 11:16:55.773674,2021-11-22 11:16:55.858450,zineb,84776.0,124634.0,39858.0
t,2021-11-22 11:16:55.898308,2021-11-22 11:16:55.961210,zineb,62902.0,63897.0,995.0
o,2021-11-22 11:16:55.962205,2021-11-22 11:16:56.019590,zineb,57385.0,133728.0,76343.0
[space],2021-11-22 11:16:56.095933,2021-11-22 11:16:56.168223,zineb,72290.0,203658.0,131368.0
k,2021-11-22 11:16:56.299591,2021-11-22 11:16:56.359012,zineb,59421.0,120364.0,60943.0
i,2021-11-22 11:16:56.419955,2021-11-22 11:16:56.485066,zineb,65111.0,93117.0,28006.0
c,2021-11-22 11:16:56.513072,2021-11-22 11:16:56.566215,zineb,53143.0,84335.0,31192.0
k,2021-11-22 11:16:56.597407,2021-11-22 11:16:56.658260,zineb,60853.0,128507.0,67654.0
[space],2021-11-22 11:16:56.725914,2021-11-22 11:16:56.789764,zineb,63850.0,549447.0,485597.0
o,2021-11-22 11:16:57.275361,2021-11-22 11:16:57.344631,zineb,69270.0,72237.0,2967.0
f,2021-11-22 11:16:57.347598,2021-11-22 11:16:57.389073,zineb,41475.0,111445.0,69970.0
f,2021-11-22 11:16:57.459043,2021-11-22 11:16:57.532705,zineb,73662.0,100020.0,26358.0
[space],2021-11-22 11:16:57.559063,2021-11-22 11:16:57.629176,zineb,70113.0,129648.0,59535.0
a,2021-11-22 11:16:57.688711,2021-11-22 11:16:57.723680,zineb,34969.0,184816.0,149847.0
[space],2021-11-22 11:16:57.873527,2021-11-22 11:16:57.967270,zineb,93743.0,225198.0,131455.0
h,2021-11-22 11:16:58.098725,2021-11-22 11:16:58.178244,zineb,79519.0,176375.0,96856.0
a,2021-11-22 11:16:58.275100,2021-11-22 11:16:58.372116,zineb,97016.0,100121.0,3105.0
v,2021-11-22 11:16:58.375221,2021-11-22 11:16:58.442561,zineb,67340.0,72348.0,5008.0
y,2021-11-22 11:16:58.447569,2021-11-22 11:16:58.528726,zineb,81157.0,187481.0,106324.0
[space],2021-11-22 11:16:58.635050,2021-11-22 11:16:58.705229,zineb,70179.0,83136.0,12957.0
r,2021-11-22 11:16:58.718186,2021-11-22 11:16:58.791844,zineb,73658.0,78669.0,5011.0
o,2021-11-22 11:16:58.796855,2021-11-22 11:16:58.904706,zineb,107851.0,69066.0,-38785.0
u,2021-11-22 11:16:58.865921,2021-11-22 11:16:58.925088,zineb,59167.0,153030.0,93863.0
n,2021-11-22 11:16:59.018951,2021-11-22 11:16:59.083603,zineb,64652.0,137558.0,72906.0
d,2021-11-22 11:16:59.156509,2021-11-22 11:16:59.229854,zineb,73345.0,97323.0,23978.0
[space],2021-11-22 11:16:59.253832,2021-11-22 11:16:59.315863,zineb,62031.0,130725.0,68694.0
o,2021-11-22 11:16:59.384557,2021-11-22 11:16:59.462996,zineb,78439.0,102156.0,23717.0
f,2021-11-22 11:16:59.486713,2021-11-22 11:16:59.538280,zineb,51567.0,65547.0,13980.0
[space],2021-11-22 11:16:59.552260,2021-11-22 11:16:59.617242,zineb,64982.0,108207.0,43225.0
s,2021-11-22 11:16:59.660467,2021-11-22 11:16:59.731636,zineb,71169.0,80331.0,9162.0
o,2021-11-22 11:16:59.740798,2021-11-22 11:16:59.801658,zineb,60860.0,79467.0,18607.0
c,2021-11-22 11:16:59.820265,2021-11-22 11:16:59.874802,zineb,54537.0,76712.0,22175.0
i,2021-11-22 11:16:59.896977,2021-11-22 11:16:59.964385,zineb,67408.0,96000.0,28592.0
a,2021-11-22 11:16:59.992977,2021-11-22 11:17:00.077632,zineb,84655.0,91657.0,7002.0
l,2021-11-22 11:17:00.084634,2021-11-22 11:17:00.134872,zineb,50238.0,160544.0,110306.0
-,2021-11-22 11:17:00.245178,2021-11-22 11:17:00.318914,zineb,73736.0,105073.0,31337.0
m,2021-11-22 11:17:00.350251,2021-11-22 11:17:00.436508,zineb,86257.0,244075.0,157818.0
d,2021-11-22 11:17:00.594326,2021-11-22 11:17:00.685158,zineb,90832.0,92828.0,1996.0
i,2021-11-22 11:17:00.687154,2021-11-22 11:17:00.748603,zineb,61449.0,80989.0,19540.0
a,2021-11-22 11:17:00.768143,2021-11-22 11:17:00.844017,zineb,75874.0,78922.0,3048.0
[space],2021-11-22 11:17:00.847065,2021-11-22 11:17:00.920212,zineb,73147.0,234132.0,160985.0
d,2021-11-22 11:17:01.081197,2021-11-22 11:17:01.175406,zineb,94209.0,84208.0,-10001.0
i,2021-11-22 11:17:01.165405,2021-11-22 11:17:01.231483,zineb,66078.0,83641.0,17563.0
s,2021-11-22 11:17:01.249046,2021-11-22 11:17:01.361852,zineb,112806.0,115816.0,3010.0
c,2021-11-22 11:17:01.364862,2021-11-22 11:17:01.419767,zineb,54905.0,67185.0,12280.0
o,2021-11-22 11:17:01.432047,2021-11-22 11:17:01.506039,zineb,73992.0,56064.0,-17928.0
u,2021-11-22 11:17:01.488111,2021-11-22 11:17:01.581439,zineb,93328.0,80330.0,-12998.0
r,2021-11-22 11:17:01.568441,2021-11-22 11:17:01.638071,zineb,69630.0,145119.0,75489.0
s,2021-11-22 11:17:01.713560,2021-11-22 11:17:01.792715,zineb,79155.0,334965.0,255810.0
[space],2021-11-22 11:17:02.048525,2021-11-22 11:17:02.116128,zineb,67603.0,179638.0,112035.0
a,2021-11-22 11:17:02.228163,2021-11-22 11:17:02.337403,zineb,109240.0,89169.0,-20071.0
r,2021-11-22 11:17:02.317332,2021-11-22 11:17:02.382530,zineb,65198.0,79247.0,14049.0
l,2021-11-22 11:17:02.396579,2021-11-22 11:17:02.514857,zineb,118278.0,88542.0,-29736.0
i,2021-11-22 11:17:02.485121,2021-11-22 11:17:02.580842,zineb,95721.0,246452.0,150731.0
r,2021-11-22 11:17:02.731573,2021-11-22 11:17:02.808547,zineb,76974.0,107730.0,30756.0
[space],2021-11-22 11:17:02.839303,2021-11-22 11:17:02.891466,zineb,52163.0,89154.0,36991.0
t,2021-11-22 11:17:02.928457,2021-11-22 11:17:02.994524,zineb,66067.0,49632.0,-16435.0
h,2021-11-22 11:17:02.978089,2021-11-22 11:17:03.090504,zineb,112415.0,97730.0,-14685.0
i,2021-11-22 11:17:03.075819,2021-11-22 11:17:03.171133,zineb,95314.0,84863.0,-10451.0
s,2021-11-22 11:17:03.160682,2021-11-22 11:17:03.222965,zineb,62283.0,82554.0,20271.0
[space],2021-11-22 11:17:03.243236,2021-11-22 11:17:03.298881,zineb,55645.0,138216.0,82571.0
m,2021-11-22 11:17:03.381452,2021-11-22 11:17:03.501320,zineb,119868.0,74576.0,-45292.0
o,2021-11-22 11:17:03.456028,2021-11-22 11:17:03.558513,zineb,102485.0,67897.0,-34588.0
n,2021-11-22 11:17:03.523925,2021-11-22 11:17:03.609688,zineb,85763.0,71832.0,-13931.0
t,2021-11-22 11:17:03.595757,2021-11-22 11:17:03.685900,zineb,90143.0,124476.0,34333.0
h,2021-11-22 11:17:03.720233,2021-11-22 11:17:03.781697,zineb,61464.0,213374.0,151910.0
[maj],2021-11-22 11:17:03.933607,2021-11-22 11:17:04.058744,zineb,125137.0,11031.0,-114106.0
.,2021-11-22 11:17:03.944638,2021-11-22 11:17:04.017968,zineb,73330.0,167602.0,94272.0
[space],2021-11-22 11:17:04.112240,2021-11-22 11:17:04.171102,zineb,58862.0,78976.0,20114.0
[maj],2021-11-22 11:17:04.191216,2021-11-22 11:17:04.330433,zineb,139217.0,60575.0,-78642.0
s,2021-11-22 11:17:04.251791,2021-11-22 11:17:04.363335,zineb,111544.0,80544.0,-31000.0
o,2021-11-22 11:17:04.332335,2021-11-22 11:17:04.444424,zineb,112089.0,74461.0,-37628.0
m,2021-11-22 11:17:04.406796,2021-11-22 11:17:04.490938,zineb,84142.0,179125.0,94983.0
[space],2021-11-22 11:17:04.585921,2021-11-22 11:17:04.644220,zineb,58299.0,78965.0,20666.0
c,2021-11-22 11:17:04.664886,2021-11-22 11:17:04.738490,zineb,73604.0,75613.0,2009.0
o,2021-11-22 11:17:04.740499,2021-11-22 11:17:04.840759,zineb,100260.0,58834.0,-41426.0
u,2021-11-22 11:17:04.799333,2021-11-22 11:17:04.905318,zineb,105985.0,174136.0,68151.0
l,2021-11-22 11:17:04.973469,2021-11-22 11:17:05.061108,zineb,87639.0,42923.0,-44716.0
d,2021-11-22 11:17:05.016392,2021-11-22 11:17:05.057182,zineb,40790.0,186314.0,145524.0
n,2021-11-22 11:17:05.202706,2021-11-22 11:17:05.277195,zineb,74489.0,96564.0,22075.0
',2021-11-22 11:17:05.299270,2021-11-22 11:17:05.388251,zineb,88981.0,134079.0,45098.0
t,2021-11-22 11:17:05.433349,2021-11-22 11:17:05.507043,zineb,73694.0,75702.0,2008.0
[space],2021-11-22 11:17:05.509051,2021-11-22 11:17:05.568807,zineb,59756.0,140034.0,80278.0
b,2021-11-22 11:17:05.649085,2021-11-22 11:17:05.704770,zineb,55685.0,370587.0,314902.0
l,2021-11-22 11:17:06.019672,2021-11-22 11:17:06.124675,zineb,105003.0,72944.0,-32059.0
i,2021-11-22 11:17:06.092616,2021-11-22 11:17:06.214603,zineb,121987.0,201989.0,80002.0
v,2021-11-22 11:17:06.294605,2021-11-22 11:17:06.423124,zineb,128519.0,218295.0,89776.0
[space],2021-11-22 11:17:06.512900,2021-11-22 11:17:06.583434,zineb,70534.0,193051.0,122517.0
o,2021-11-22 11:17:06.705951,2021-11-22 11:17:06.829020,zineb,123069.0,80034.0,-43035.0
n,2021-11-22 11:17:06.785985,2021-11-22 11:17:06.879474,zineb,93489.0,209829.0,116340.0
[space],2021-11-22 11:17:06.995814,2021-11-22 11:17:07.081694,zineb,85880.0,98046.0,12166.0
f,2021-11-22 11:17:07.093860,2021-11-22 11:17:07.195150,zineb,101290.0,45295.0,-55995.0
a,2021-11-22 11:17:07.139155,2021-11-22 11:17:07.236513,zineb,97358.0,103363.0,6005.0
m,2021-11-22 11:17:07.242518,2021-11-22 11:17:07.299245,zineb,56727.0,79535.0,22808.0
i,2021-11-22 11:17:07.322053,2021-11-22 11:17:07.408261,zineb,86208.0,160571.0,74363.0
l,2021-11-22 11:17:07.482624,2021-11-22 11:17:07.586289,zineb,103665.0,129686.0,26021.0
y,2021-11-22 11:17:07.612310,2021-11-22 11:17:07.667960,zineb,55650.0,175701.0,120051.0
[space],2021-11-22 11:17:07.788011,2021-11-22 11:17:07.864787,zineb,76776.0,105943.0,29167.0
d,2021-11-22 11:17:07.893954,2021-11-22 11:17:07.954233,zineb,60279.0,147044.0,86765.0
r,2021-11-22 11:17:08.040998,2021-11-22 11:17:08.080705,zineb,39707.0,18190.0,-21517.0
i,2021-11-22 11:17:08.059188,2021-11-22 11:17:08.177106,zineb,117918.0,87643.0,-30275.0
n,2021-11-22 11:17:08.146831,2021-11-22 11:17:08.303157,zineb,156326.0,140322.0,-16004.0
k,2021-11-22 11:17:08.287153,2021-11-22 11:17:08.371277,zineb,84124.0,88221.0,4097.0
g,2021-11-22 11:17:08.375374,2021-11-22 11:17:08.453166,zineb,77792.0,151499.0,73707.0
s,2021-11-22 11:17:08.526873,2021-11-22 11:17:08.618609,zineb,91736.0,116794.0,25058.0
[space],2021-11-22 11:17:08.643667,2021-11-22 11:17:08.715609,zineb,71942.0,108675.0,36733.0
t,2021-11-22 11:17:08.752342,2021-11-22 11:17:08.818069,zineb,65727.0,84615.0,18888.0
h,2021-11-22 11:17:08.836957,2021-11-22 11:17:08.909111,zineb,72154.0,74109.0,1955.0
a,2021-11-22 11:17:08.911066,2021-11-22 11:17:08.975134,zineb,64068.0,76510.0,12442.0
t,2021-11-22 11:17:08.987576,2021-11-22 11:17:09.053029,zineb,65453.0,67452.0,1999.0
[space],2021-11-22 11:17:09.055028,2021-11-22 11:17:09.113773,zineb,58745.0,135061.0,76316.0
m,2021-11-22 11:17:09.190089,2021-11-22 11:17:09.320644,zineb,130555.0,120558.0,-9997.0
u,2021-11-22 11:17:09.310647,2021-11-22 11:17:09.386682,zineb,76035.0,110648.0,34613.0
c,2021-11-22 11:17:09.421295,2021-11-22 11:17:09.489511,zineb,68216.0,87162.0,18946.0
h,2021-11-22 11:17:09.508457,2021-11-22 11:17:09.572623,zineb,64166.0,235012.0,170846.0
:,2021-11-22 11:17:09.743469,2021-11-22 11:17:09.805581,zineb,62112.0,185591.0,123479.0
[space],2021-11-22 11:17:09.929060,2021-11-22 11:17:10.007987,zineb,78927.0,153402.0,74475.0
o,2021-11-22 11:17:10.082462,2021-11-22 11:17:10.170066,zineb,87604.0,89576.0,1972.0
t,2021-11-22 11:17:10.172038,2021-11-22 11:17:10.237732,zineb,65694.0,270737.0,205043.0
[backspace],2021-11-22 11:17:10.442775,2021-11-22 11:17:11.352174,zineb,909399.0,1045111.0,135712.0
[backspace],2021-11-22 11:17:11.487886,2021-11-22 11:17:11.560055,zineb,72169.0,302665.0,230496.0
[space],2021-11-22 11:17:11.790551,2021-11-22 11:17:11.857705,zineb,67154.0,1272443.0,1205289.0
[backspace],2021-11-22 11:17:13.062994,2021-11-22 11:17:13.125354,zineb,62360.0,104005.0,41645.0
s,2021-11-22 11:17:13.166999,2021-11-22 11:17:13.251406,zineb,84407.0,106981.0,22574.0
[space],2021-11-22 11:17:13.273980,2021-11-22 11:17:13.346923,zineb,72943.0,113588.0,40645.0
t,2021-11-22 11:17:13.387568,2021-11-22 11:17:13.448259,zineb,60691.0,63690.0,2999.0
h,2021-11-22 11:17:13.451258,2021-11-22 11:17:13.531886,zineb,80628.0,83637.0,3009.0
a,2021-11-22 11:17:13.534895,2021-11-22 11:17:13.630640,zineb,95745.0,81827.0,-13918.0
t,2021-11-22 11:17:13.616722,2021-11-22 11:17:13.677568,zineb,60846.0,64761.0,3915.0
[space],2021-11-22 11:17:13.681483,2021-11-22 11:17:13.741707,zineb,60224.0,142993.0,82769.0
m,2021-11-22 11:17:13.824476,2021-11-22 11:17:13.930568,zineb,106092.0,121049.0,14957.0
u,2021-11-22 11:17:13.945525,2021-11-22 11:17:14.031052,zineb,85527.0,160436.0,74909.0
c,2021-11-22 11:17:14.105961,2021-11-22 11:17:14.183830,zineb,77869.0,90880.0,13011.0
h,2021-11-22 11:17:14.196841,2021-11-22 11:17:14.247081,zineb,50240.0,294490.0,244250.0
",",2021-11-22 11:17:14.491331,2021-11-22 11:17:14.569877,zineb,78546.0,826425.0,747879.0
[backspace],2021-11-22 11:17:15.317756,2021-11-22 11:17:15.386492,zineb,68736.0,177504.0,108768.0
:,2021-11-22 11:17:15.495260,2021-11-22 11:17:15.563666,zineb,68406.0,395181.0,326775.0
[backspace],2021-11-22 11:17:15.890441,2021-11-22 11:17:15.959336,zineb,68895.0,181462.0,112567.0
;,2021-11-22 11:17:16.071903,2021-11-22 11:17:16.137936,zineb,66033.0,164656.0,98623.0
[space],2021-11-22 11:17:16.236559,2021-11-22 11:17:16.291584,zineb,55025.0,113673.0,58648.0
o,2021-11-22 11:17:16.350232,2021-11-22 11:17:16.433231,zineb,82999.0,98090.0,15091.0
t,2021-11-22 11:17:16.448322,2021-11-22 11:17:16.505045,zineb,56723.0,58770.0,2047.0
h,2021-11-22 11:17:16.507092,2021-11-22 11:17:16.576809,zineb,69717.0,181429.0,111712.0
r,2021-11-22 11:17:16.688521,2021-11-22 11:17:16.781180,zineb,92659.0,222639.0,129980.0
s,2021-11-22 11:17:16.911160,2021-11-22 11:17:16.977610,zineb,66450.0,201348.0,134898.0
[space],2021-11-22 11:17:17.112508,2021-11-22 11:17:17.188823,zineb,76315.0,136940.0,60625.0
w,2021-11-22 11:17:17.249448,2021-11-22 11:17:17.331776,zineb,82328.0,69387.0,-12941.0
o,2021-11-22 11:17:17.318835,2021-11-22 11:17:17.422375,zineb,103540.0,59238.0,-44302.0
n,2021-11-22 11:17:17.378073,2021-11-22 11:17:17.492283,zineb,114210.0,90631.0,-23579.0
d,2021-11-22 11:17:17.468704,2021-11-22 11:17:17.559795,zineb,91091.0,195810.0,104719.0
r,2021-11-22 11:17:17.664514,2021-11-22 11:17:17.766070,zineb,101556.0,225437.0,123881.0
d,2021-11-22 11:17:17.889951,2021-11-22 11:17:17.953667,zineb,63716.0,79305.0,15589.0
[space],2021-11-22 11:17:17.969256,2021-11-22 11:17:18.040908,zineb,71652.0,140958.0,69306.0
w,2021-11-22 11:17:18.110214,2021-11-22 11:17:18.192511,zineb,82297.0,86226.0,3929.0
h,2021-11-22 11:17:18.196440,2021-11-22 11:17:18.266114,zineb,69674.0,181855.0,112181.0
n,2021-11-22 11:17:18.378295,2021-11-22 11:17:18.438187,zineb,59892.0,161171.0,101279.0
[space],2021-11-22 11:17:18.539466,2021-11-22 11:17:18.579757,zineb,40291.0,335274.0,294983.0
a,2021-11-22 11:17:18.874740,2021-11-22 11:17:18.961578,zineb,86838.0,239182.0,152344.0
[space],2021-11-22 11:17:19.113922,2021-11-22 11:17:19.198923,zineb,85001.0,165563.0,80562.0
g,2021-11-22 11:17:19.279485,2021-11-22 11:17:19.348492,zineb,69007.0,206386.0,137379.0
a,2021-11-22 11:17:19.485871,2021-11-22 11:17:19.564384,zineb,78513.0,99653.0,21140.0
l,2021-11-22 11:17:19.585524,2021-11-22 11:17:19.637654,zineb,52130.0,124842.0,72712.0
l,2021-11-22 11:17:19.710366,2021-11-22 11:17:19.756307,zineb,45941.0,132342.0,86401.0
o,2021-11-22 11:17:19.842708,2021-11-22 11:17:19.939228,zineb,96520.0,59352.0,-37168.0
n,2021-11-22 11:17:19.902060,2021-11-22 11:17:19.968531,zineb,66471.0,146147.0,79676.0
[space],2021-11-22 11:17:20.048207,2021-11-22 11:17:20.110279,zineb,62072.0,125170.0,63098.0
o,2021-11-22 11:17:20.173377,2021-11-22 11:17:20.246614,zineb,73237.0,105735.0,32498.0
f,2021-11-22 11:17:20.279112,2021-11-22 11:17:20.344645,zineb,65533.0,50473.0,-15060.0
[space],2021-11-22 11:17:20.329585,2021-11-22 11:17:20.398622,zineb,69037.0,150867.0,81830.0
m,2021-11-22 11:17:20.480452,2021-11-22 11:17:20.546762,zineb,66310.0,144641.0,78331.0
i,2021-11-22 11:17:20.625093,2021-11-22 11:17:20.686162,zineb,61069.0,165122.0,104053.0
l,2021-11-22 11:17:20.790215,2021-11-22 11:17:20.869250,zineb,79035.0,95032.0,15997.0
k,2021-11-22 11:17:20.885247,2021-11-22 11:17:20.964839,zineb,79592.0,162947.0,83355.0
[space],2021-11-22 11:17:21.048194,2021-11-22 11:17:21.128247,zineb,80053.0,463480.0,383427.0
w,2021-11-22 11:17:21.511674,2021-11-22 11:17:21.675508,zineb,163834.0,78118.0,-85716.0
a,2021-11-22 11:17:21.589792,2021-11-22 11:17:21.699531,zineb,109739.0,148750.0,39011.0
s,2021-11-22 11:17:21.738542,2021-11-22 11:17:21.801044,zineb,62502.0,45215.0,-17287.0
[space],2021-11-22 11:17:21.783757,2021-11-22 11:17:21.854908,zineb,71151.0,153010.0,81859.0
j,2021-11-22 11:17:21.936767,2021-11-22 11:17:21.986459,zineb,49692.0,123273.0,73581.0
u,2021-11-22 11:17:22.060040,2021-11-22 11:17:22.124171,zineb,64131.0,40009.0,-24122.0
s,2021-11-22 11:17:22.100049,2021-11-22 11:17:22.180779,zineb,80730.0,199418.0,118688.0
t,2021-11-22 11:17:22.299467,2021-11-22 11:17:22.371329,zineb,71862.0,186691.0,114829.0
[space],2021-11-22 11:17:22.486158,2021-11-22 11:17:22.575242,zineb,89084.0,190095.0,101011.0
