key,pressed,released,user,hold_time,press_press_time,press_release_time
f,2021-11-22 11:16:47.271424,2021-11-22 11:16:47.411879,alex,140455.0,93720.0,-46735.0
a,2021-11-22 11:16:47.365144,2021-11-22 11:16:47.474499,alex,109355.0,78118.0,-31237.0
m,2021-11-22 11:16:47.443262,2021-11-22 11:16:47.568224,alex,124962.0,203073.0,78111.0
i,2021-11-22 11:16:47.646335,2021-11-22 11:16:47.724444,alex,78109.0,140592.0,62483.0
l,2021-11-22 11:16:47.786927,2021-11-22 11:16:47.958765,alex,171838.0,203078.0,31240.0
y,2021-11-22 11:16:47.990005,2021-11-22 11:16:48.146142,alex,156137.0,171824.0,15687.0
[space],2021-11-22 11:16:48.161829,2021-11-22 11:16:48.255563,alex,93734.0,234336.0,140602.0
w,2021-11-22 11:16:48.396165,2021-11-22 11:16:48.536755,alex,140590.0,62490.0,-78100.0
h,2021-11-22 11:16:48.458655,2021-11-22 11:16:48.630471,alex,171816.0,93716.0,-78100.0
o,2021-11-22 11:16:48.552371,2021-11-22 11:16:48.708484,alex,156113.0,124949.0,-31164.0
[space],2021-11-22 11:16:48.677320,2021-11-22 11:16:48.739825,alex,62505.0,78121.0,15616.0
d,2021-11-22 11:16:48.755441,2021-11-22 11:16:48.942830,alex,187389.0,140592.0,-46797.0
e,2021-11-22 11:16:48.896033,2021-11-22 11:16:49.036637,alex,140604.0,156084.0,15480.0
c,2021-11-22 11:16:49.052117,2021-11-22 11:16:49.192826,alex,140709.0,156214.0,15505.0
i,2021-11-22 11:16:49.208331,2021-11-22 11:16:49.349006,alex,140675.0,187597.0,46922.0
d,2021-11-22 11:16:49.395928,2021-11-22 11:16:49.552128,alex,156200.0,124964.0,-31236.0
e,2021-11-22 11:16:49.520892,2021-11-22 11:16:49.708214,alex,187322.0,140586.0,-46736.0
d,2021-11-22 11:16:49.661478,2021-11-22 11:16:49.833316,alex,171838.0,1046639.0,874801.0
[ctrl],2021-11-22 11:16:50.708117,2021-11-22 11:16:51.426678,alex,718561.0,0.0,-718561.0
[maj],2021-11-22 11:16:50.708117,2021-11-22 11:16:51.411069,alex,702952.0,62483.0,-640469.0
[ctrl_droite],2021-11-22 11:16:50.770600,2021-11-22 11:16:50.895560,alex,124960.0,374911.0,249951.0
[gauche],2021-11-22 11:16:51.145511,2021-11-22 11:16:51.254860,alex,109349.0,374914.0,265565.0
[backspace],2021-11-22 11:16:51.520425,2021-11-22 11:16:51.614025,alex,93600.0,171698.0,78098.0
s,2021-11-22 11:16:51.692123,2021-11-22 11:16:51.848334,alex,156211.0,125102.0,-31109.0
a,2021-11-22 11:16:51.817225,2021-11-22 11:16:51.957808,alex,140583.0,140583.0,0.0
y,2021-11-22 11:16:51.957808,2021-11-22 11:16:52.067181,alex,109373.0,109373.0,0.0
s,2021-11-22 11:16:52.067181,2021-11-22 11:16:52.238906,alex,171725.0,93709.0,-78016.0
[space],2021-11-22 11:16:52.160890,2021-11-22 11:16:52.328323,alex,167433.0,976372.0,808939.0
i,2021-11-22 11:16:53.137262,2021-11-22 11:16:53.449689,alex,312427.0,234320.0,-78107.0
n,2021-11-22 11:16:53.371582,2021-11-22 11:16:53.496552,alex,124970.0,359286.0,234316.0
f,2021-11-22 11:16:53.730868,2021-11-22 11:16:53.840206,alex,109338.0,140581.0,31243.0
a,2021-11-22 11:16:53.871449,2021-11-22 11:16:53.980808,alex,109359.0,46875.0,-62484.0
l,2021-11-22 11:16:53.918324,2021-11-22 11:16:54.058909,alex,140585.0,484264.0,343679.0
[backspace],2021-11-22 11:16:54.402588,2021-11-22 11:16:54.480691,alex,78103.0,171828.0,93725.0
[backspace],2021-11-22 11:16:54.574416,2021-11-22 11:16:54.668148,alex,93732.0,46848.0,-46884.0
l,2021-11-22 11:16:54.621264,2021-11-22 11:16:54.761874,alex,140610.0,93747.0,-46863.0
a,2021-11-22 11:16:54.715011,2021-11-22 11:16:54.839908,alex,124897.0,78102.0,-46795.0
