key,pressed,released,user,hold_time,press_press_time,press_release_time,release_release_time
o,2021-10-20 10:12:21.611434,2021-10-20 10:12:21.814634,Alex,203200.0,109483.0,-93717.0,46743.0
n,2021-10-20 10:12:21.720917,2021-10-20 10:12:21.861377,Alex,140460.0,140460.0,0.0,187580.0
c,2021-10-20 10:12:21.861377,2021-10-20 10:12:22.048957,Alex,187580.0,140592.0,-46988.0,156223.0
e,2021-10-20 10:12:22.001969,2021-10-20 10:12:22.205180,Alex,203211.0,93729.0,-109482.0,49256.0
[space],2021-10-20 10:12:22.095698,2021-10-20 10:12:22.254436,Alex,158738.0,321681.0,162943.0,334781.0
[maj],2021-10-20 10:12:22.417379,2021-10-20 10:12:22.589217,Alex,171838.0,109347.0,-62491.0,15492.0
t,2021-10-20 10:12:22.526726,2021-10-20 10:12:22.604709,Alex,77983.0,109344.0,31361.0,156203.0
h,2021-10-20 10:12:22.636070,2021-10-20 10:12:22.760912,Alex,124842.0,140461.0,15619.0,156343.0
a,2021-10-20 10:12:22.776531,2021-10-20 10:12:22.917255,Alex,140724.0,359428.0,218704.0,281173.0
[backspace],2021-10-20 10:12:23.135959,2021-10-20 10:12:23.198428,Alex,62469.0,46855.0,-15614.0,140606.0
e,2021-10-20 10:12:23.182814,2021-10-20 10:12:23.339034,Alex,156220.0,78093.0,-78127.0,78103.0
[space],2021-10-20 10:12:23.260907,2021-10-20 10:12:23.417137,Alex,156230.0,156230.0,0.0,124977.0
m,2021-10-20 10:12:23.417137,2021-10-20 10:12:23.542114,Alex,124977.0,203082.0,78105.0,187440.0
o,2021-10-20 10:12:23.620219,2021-10-20 10:12:23.729554,Alex,109335.0,93717.0,-15618.0,109363.0
s,2021-10-20 10:12:23.713936,2021-10-20 10:12:23.838917,Alex,124981.0,156224.0,31243.0,140577.0
t,2021-10-20 10:12:23.870160,2021-10-20 10:12:23.979494,Alex,109334.0,78102.0,-31232.0,62420.0
[space],2021-10-20 10:12:23.948262,2021-10-20 10:12:24.041914,Alex,93652.0,171839.0,78187.0,187525.0
f,2021-10-20 10:12:24.120101,2021-10-20 10:12:24.229439,Alex,109338.0,249943.0,140605.0,265559.0
a,2021-10-20 10:12:24.370044,2021-10-20 10:12:24.494998,Alex,124954.0,203079.0,78125.0,203089.0
m,2021-10-20 10:12:24.573123,2021-10-20 10:12:24.698087,Alex,124964.0,234317.0,109353.0,314681.0
o,2021-10-20 10:12:24.807440,2021-10-20 10:12:25.012768,Alex,205328.0,142848.0,-62480.0,78002.0
u,2021-10-20 10:12:24.950288,2021-10-20 10:12:25.090770,Alex,140482.0,156196.0,15714.0,218794.0
s,2021-10-20 10:12:25.106484,2021-10-20 10:12:25.309564,Alex,203080.0,124984.0,-78096.0,62506.0
[space],2021-10-20 10:12:25.231468,2021-10-20 10:12:25.372070,Alex,140602.0,577983.0,437381.0,531119.0
p,2021-10-20 10:12:25.809451,2021-10-20 10:12:25.903189,Alex,93738.0,156221.0,62483.0,156197.0
a,2021-10-20 10:12:25.965672,2021-10-20 10:12:26.059386,Alex,93714.0,93714.0,0.0,93743.0
n,2021-10-20 10:12:26.059386,2021-10-20 10:12:26.153129,Alex,93743.0,187476.0,93733.0,187324.0
g,2021-10-20 10:12:26.246862,2021-10-20 10:12:26.340453,Alex,93591.0,203072.0,109481.0,203209.0
r,2021-10-20 10:12:26.449934,2021-10-20 10:12:26.543662,Alex,93728.0,62480.0,-31248.0,62352.0
a,2021-10-20 10:12:26.512414,2021-10-20 10:12:26.606014,Alex,93600.0,62478.0,-31122.0,93862.0
m,2021-10-20 10:12:26.574892,2021-10-20 10:12:26.699876,Alex,124984.0,156224.0,31240.0,124955.0
[space],2021-10-20 10:12:26.731116,2021-10-20 10:12:26.824831,Alex,93715.0,124873.0,31158.0,156217.0
i,2021-10-20 10:12:26.855989,2021-10-20 10:12:26.981048,Alex,125059.0,125059.0,0.0,124848.0
s,2021-10-20 10:12:26.981048,2021-10-20 10:12:27.105896,Alex,124848.0,78110.0,-46738.0,78247.0
[space],2021-10-20 10:12:27.059158,2021-10-20 10:12:27.184143,Alex,124985.0,218703.0,93718.0,203073.0
p,2021-10-20 10:12:27.277861,2021-10-20 10:12:27.387216,Alex,109355.0,156223.0,46868.0,156203.0
r,2021-10-20 10:12:27.434084,2021-10-20 10:12:27.543419,Alex,109335.0,408518.0,299183.0,405074.0
o,2021-10-20 10:12:27.842602,2021-10-20 10:12:27.948493,Alex,105891.0,152761.0,46870.0,171845.0
b,2021-10-20 10:12:27.995363,2021-10-20 10:12:28.120338,Alex,124975.0,312431.0,187456.0,315282.0
