key,pressed,released,user,hold_time,press_press_time,press_release_time
e,2021-11-25 17:31:10.627341,2021-11-25 17:31:10.761764,zihao,134423.0,83081.0,-51342.0
[space],2021-11-25 17:31:10.710422,2021-11-25 17:31:10.843856,zihao,133434.0,161434.0,28000.0
o,2021-11-25 17:31:10.871856,2021-11-25 17:31:11.010818,zihao,138962.0,127977.0,-10985.0
n,2021-11-25 17:31:10.999833,2021-11-25 17:31:11.129134,zihao,129301.0,156301.0,27000.0
e,2021-11-25 17:31:11.156134,2021-11-25 17:31:11.266114,zihao,109980.0,116964.0,6984.0
[space],2021-11-25 17:31:11.273098,2021-11-25 17:31:11.373480,zihao,100382.0,311887.0,211505.0
e,2021-11-25 17:31:11.584985,2021-11-25 17:31:11.711146,zihao,126161.0,199126.0,72965.0
x,2021-11-25 17:31:11.784111,2021-11-25 17:31:11.946214,zihao,162103.0,222689.0,60586.0
a,2021-11-25 17:31:12.006800,2021-11-25 17:31:12.137914,zihao,131114.0,128113.0,-3001.0
m,2021-11-25 17:31:12.134913,2021-11-25 17:31:12.289573,zihao,154660.0,304809.0,150149.0
p,2021-11-25 17:31:12.439722,2021-11-25 17:31:12.575205,zihao,135483.0,247135.0,111652.0
l,2021-11-25 17:31:12.686857,2021-11-25 17:31:12.819765,zihao,132908.0,153908.0,21000.0
e,2021-11-25 17:31:12.840765,2021-11-25 17:31:12.964749,zihao,123984.0,569286.0,445302.0
",",2021-11-25 17:31:13.410051,2021-11-25 17:31:13.512592,zihao,102541.0,184598.0,82057.0
[space],2021-11-25 17:31:13.594649,2021-11-25 17:31:13.706662,zihao,112013.0,127017.0,15004.0
t,2021-11-25 17:31:13.721666,2021-11-25 17:31:13.833223,zihao,111557.0,138625.0,27068.0
h,2021-11-25 17:31:13.860291,2021-11-25 17:31:14.006434,zihao,146143.0,134157.0,-11986.0
e,2021-11-25 17:31:13.994448,2021-11-25 17:31:14.143499,zihao,149051.0,110052.0,-38999.0
r,2021-11-25 17:31:14.104500,2021-11-25 17:31:14.284654,zihao,180154.0,116113.0,-64041.0
e,2021-11-25 17:31:14.220613,2021-11-25 17:31:14.366699,zihao,146086.0,631042.0,484956.0
[space],2021-11-25 17:31:14.851655,2021-11-25 17:31:14.935812,zihao,84157.0,179101.0,94944.0
w,2021-11-25 17:31:15.030756,2021-11-25 17:31:15.188209,zihao,157453.0,122468.0,-34985.0
a,2021-11-25 17:31:15.153224,2021-11-25 17:31:15.298245,zihao,145021.0,94021.0,-51000.0
s,2021-11-25 17:31:15.247245,2021-11-25 17:31:15.396671,zihao,149426.0,62225.0,-87201.0
[space],2021-11-25 17:31:15.309470,2021-11-25 17:31:15.430784,zihao,121314.0,236458.0,115144.0
t,2021-11-25 17:31:15.545928,2021-11-25 17:31:15.680028,zihao,134100.0,584359.0,450259.0
h,2021-11-25 17:31:16.130287,2021-11-25 17:31:16.292871,zihao,162584.0,143584.0,-19000.0
e,2021-11-25 17:31:16.273871,2021-11-25 17:31:16.413934,zihao,140063.0,181168.0,41105.0
[space],2021-11-25 17:31:16.455039,2021-11-25 17:31:16.558002,zihao,102963.0,409046.0,306083.0
t,2021-11-25 17:31:16.864085,2021-11-25 17:31:16.996171,zihao,132086.0,179743.0,47657.0
a,2021-11-25 17:31:17.043828,2021-11-25 17:31:17.171967,zihao,128139.0,4986.0,-123153.0
l,2021-11-25 17:31:17.048814,2021-11-25 17:31:17.165967,zihao,117153.0,790438.0,673285.0
e,2021-11-25 17:31:17.839252,2021-11-25 17:31:17.962647,zihao,123395.0,160395.0,37000.0
[space],2021-11-25 17:31:17.999647,2021-11-25 17:31:18.116959,zihao,117312.0,205804.0,88492.0
o,2021-11-25 17:31:18.205451,2021-11-25 17:31:18.328211,zihao,122760.0,115775.0,-6985.0
f,2021-11-25 17:31:18.321226,2021-11-25 17:31:18.444760,zihao,123534.0,100464.0,-23070.0
[space],2021-11-25 17:31:18.421690,2021-11-25 17:31:18.513826,zihao,92136.0,131240.0,39104.0
a,2021-11-25 17:31:18.552930,2021-11-25 17:31:18.670999,zihao,118069.0,128094.0,10025.0
[space],2021-11-25 17:31:18.681024,2021-11-25 17:31:18.782350,zihao,101326.0,284042.0,182716.0
f,2021-11-25 17:31:18.965066,2021-11-25 17:31:19.101036,zihao,135970.0,132956.0,-3014.0
a,2021-11-25 17:31:19.098022,2021-11-25 17:31:19.214156,zihao,116134.0,162377.0,46243.0
m,2021-11-25 17:31:19.260399,2021-11-25 17:31:19.417621,zihao,157222.0,259521.0,102299.0
i,2021-11-25 17:31:19.519920,2021-11-25 17:31:19.654034,zihao,134114.0,224964.0,90850.0
l,2021-11-25 17:31:19.744884,2021-11-25 17:31:19.867025,zihao,122141.0,223555.0,101414.0
