key,pressed,released,user,hold_time,press_press_time,press_release_time
[space],2021-10-20 11:10:36.399627,2021-10-20 11:10:36.447556,zineb,47929.0,118397.0,70468.0
t,2021-10-20 11:10:36.518024,2021-10-20 11:10:36.581280,zineb,63256.0,71244.0,7988.0
y,2021-10-20 11:10:36.589268,2021-10-20 11:10:36.671650,zineb,82382.0,146379.0,63997.0
p,2021-10-20 11:10:36.735647,2021-10-20 11:10:36.821443,zineb,85796.0,139743.0,53947.0
i,2021-10-20 11:10:36.875390,2021-10-20 11:10:37.015882,zineb,140492.0,79389.0,-61103.0
n,2021-10-20 11:10:36.954779,2021-10-20 11:10:37.062190,zineb,107411.0,115448.0,8037.0
g,2021-10-20 11:10:37.070227,2021-10-20 11:10:37.128680,zineb,58453.0,93461.0,35008.0
[space],2021-10-20 11:10:37.163688,2021-10-20 11:10:37.223781,zineb,60093.0,67041.0,6948.0
e,2021-10-20 11:10:37.230729,2021-10-20 11:10:37.301718,zineb,70989.0,166369.0,95380.0
q,2021-10-20 11:10:37.397098,2021-10-20 11:10:37.485685,zineb,88587.0,163880.0,75293.0
u,2021-10-20 11:10:37.560978,2021-10-20 11:10:37.677335,zineb,116357.0,91358.0,-24999.0
i,2021-10-20 11:10:37.652336,2021-10-20 11:10:37.728355,zineb,76019.0,212572.0,136553.0
p,2021-10-20 11:10:37.864908,2021-10-20 11:10:37.928005,zineb,63097.0,220606.0,157509.0
m,2021-10-20 11:10:38.085514,2021-10-20 11:10:38.157489,zineb,71975.0,108373.0,36398.0
e,2021-10-20 11:10:38.193887,2021-10-20 11:10:38.258968,zineb,65081.0,90992.0,25911.0
n,2021-10-20 11:10:38.284879,2021-10-20 11:10:38.355814,zineb,70935.0,111560.0,40625.0
t,2021-10-20 11:10:38.396439,2021-10-20 11:10:38.461881,zineb,65442.0,91487.0,26045.0
[space],2021-10-20 11:10:38.487926,2021-10-20 11:10:38.543413,zineb,55487.0,177451.0,121964.0
d,2021-10-20 11:10:38.665377,2021-10-20 11:10:38.734945,zineb,69568.0,44538.0,-25030.0
i,2021-10-20 11:10:38.709915,2021-10-20 11:10:38.846490,zineb,136575.0,84572.0,-52003.0
n,2021-10-20 11:10:38.794487,2021-10-20 11:10:38.897261,zineb,102774.0,105293.0,2519.0
c,2021-10-20 11:10:38.899780,2021-10-20 11:10:38.981004,zineb,81224.0,35994.0,-45230.0
e,2021-10-20 11:10:38.935774,2021-10-20 11:10:39.006646,zineb,70872.0,101556.0,30684.0
[space],2021-10-20 11:10:39.037330,2021-10-20 11:10:39.094506,zineb,57176.0,79806.0,22630.0
a,2021-10-20 11:10:39.117136,2021-10-20 11:10:39.181668,zineb,64532.0,117476.0,52944.0
t,2021-10-20 11:10:39.234612,2021-10-20 11:10:39.297446,zineb,62834.0,72633.0,9799.0
[space],2021-10-20 11:10:39.307245,2021-10-20 11:10:39.367440,zineb,60195.0,140632.0,80437.0
l,2021-10-20 11:10:39.447877,2021-10-20 11:10:39.528365,zineb,80488.0,59478.0,-21010.0
e,2021-10-20 11:10:39.507355,2021-10-20 11:10:39.555982,zineb,48627.0,99616.0,50989.0
a,2021-10-20 11:10:39.606971,2021-10-20 11:10:39.668784,zineb,61813.0,124200.0,62387.0
s,2021-10-20 11:10:39.731171,2021-10-20 11:10:39.809714,zineb,78543.0,149467.0,70924.0
t,2021-10-20 11:10:39.880638,2021-10-20 11:10:39.939598,zineb,58960.0,77005.0,18045.0
[space],2021-10-20 11:10:39.957643,2021-10-20 11:10:40.012641,zineb,54998.0,108433.0,53435.0
t,2021-10-20 11:10:40.066076,2021-10-20 11:10:40.130239,zineb,64163.0,135627.0,71464.0
h,2021-10-20 11:10:40.201703,2021-10-20 11:10:40.277560,zineb,75857.0,127516.0,51659.0
e,2021-10-20 11:10:40.329219,2021-10-20 11:10:40.394441,zineb,65222.0,97592.0,32370.0
[space],2021-10-20 11:10:40.426811,2021-10-20 11:10:40.490892,zineb,64081.0,141067.0,76986.0
l,2021-10-20 11:10:40.567878,2021-10-20 11:10:40.652608,zineb,84730.0,70386.0,-14344.0
a,2021-10-20 11:10:40.638264,2021-10-20 11:10:40.700130,zineb,61866.0,165585.0,103719.0
t,2021-10-20 11:10:40.803849,2021-10-20 11:10:40.892824,zineb,88975.0,36581.0,-52394.0
e,2021-10-20 11:10:40.840430,2021-10-20 11:10:40.935567,zineb,95137.0,163633.0,68496.0
[space],2021-10-20 11:10:41.004063,2021-10-20 11:10:41.079682,zineb,75619.0,230102.0,154483.0
[maj],2021-10-20 11:10:41.234165,2021-10-20 11:10:42.035789,zineb,801624.0,69612.0,-732012.0
1,2021-10-20 11:10:41.303777,2021-10-20 11:10:41.392816,zineb,89039.0,360418.0,271379.0
8,2021-10-20 11:10:41.664195,2021-10-20 11:10:41.701193,zineb,36998.0,147352.0,110354.0
0,2021-10-20 11:10:41.811547,2021-10-20 11:10:41.867938,zineb,56391.0,131210.0,74819.0
0,2021-10-20 11:10:41.942757,2021-10-20 11:10:42.008804,zineb,66047.0,177632.0,111585.0
s,2021-10-20 11:10:42.120389,2021-10-20 11:10:42.210478,zineb,90089.0,485384.0,395295.0
[space],2021-10-20 11:10:42.605773,2021-10-20 11:10:42.671312,zineb,65539.0,468410.0,402871.0
w,2021-10-20 11:10:43.074183,2021-10-20 11:10:43.164965,zineb,90782.0,372010.0,281228.0
[backspace],2021-10-20 11:10:43.446193,2021-10-20 11:10:43.666361,zineb,220168.0,427780.0,207612.0
[backspace],2021-10-20 11:10:43.873973,2021-10-20 11:10:43.920194,zineb,46221.0,168064.0,121843.0
[backspace],2021-10-20 11:10:44.042037,2021-10-20 11:10:44.106184,zineb,64147.0,156777.0,92630.0
[maj],2021-10-20 11:10:44.198814,2021-10-20 11:10:44.360390,zineb,161576.0,49947.0,-111629.0
.,2021-10-20 11:10:44.248761,2021-10-20 11:10:44.329087,zineb,80326.0,209904.0,129578.0
[space],2021-10-20 11:10:44.458665,2021-10-20 11:10:44.531216,zineb,72551.0,402534.0,329983.0
x,2021-10-20 11:10:44.861199,2021-10-20 11:10:44.888659,zineb,27460.0,542330.0,514870.0
w,2021-10-20 11:10:45.403529,2021-10-20 11:10:45.480392,zineb,76863.0,406135.0,329272.0
h,2021-10-20 11:10:45.809664,2021-10-20 11:10:45.916650,zineb,106986.0,163898.0,56912.0
e,2021-10-20 11:10:45.973562,2021-10-20 11:10:46.063749,zineb,90187.0,138782.0,48595.0
n,2021-10-20 11:10:46.112344,2021-10-20 11:10:46.171738,zineb,59394.0,157532.0,98138.0
[space],2021-10-20 11:10:46.269876,2021-10-20 11:10:46.334057,zineb,64181.0,96660.0,32479.0
c,2021-10-20 11:10:46.366536,2021-10-20 11:10:46.436783,zineb,70247.0,108414.0,38167.0
o,2021-10-20 11:10:46.474950,2021-10-20 11:10:46.531103,zineb,56153.0,152894.0,96741.0
m,2021-10-20 11:10:46.627844,2021-10-20 11:10:46.749046,zineb,121202.0,75395.0,-45807.0
p,2021-10-20 11:10:46.703239,2021-10-20 11:10:46.813882,zineb,110643.0,90648.0,-19995.0
a,2021-10-20 11:10:46.793887,2021-10-20 11:10:46.884648,zineb,90761.0,103972.0,13211.0
r,2021-10-20 11:10:46.897859,2021-10-20 11:10:46.968561,zineb,70702.0,24698.0,-46004.0
i,2021-10-20 11:10:46.922557,2021-10-20 11:10:47.060405,zineb,137848.0,97634.0,-40214.0
n,2021-10-20 11:10:47.020191,2021-10-20 11:10:47.091660,zineb,71469.0,77666.0,6197.0
g,2021-10-20 11:10:47.097857,2021-10-20 11:10:47.147755,zineb,49898.0,38910.0,-10988.0
[space],2021-10-20 11:10:47.136767,2021-10-20 11:10:47.218757,zineb,81990.0,123057.0,41067.0
t,2021-10-20 11:10:47.259824,2021-10-20 11:10:47.317621,zineb,57797.0,37777.0,-20020.0
h,2021-10-20 11:10:47.297601,2021-10-20 11:10:47.377278,zineb,79677.0,107170.0,27493.0
e,2021-10-20 11:10:47.404771,2021-10-20 11:10:47.477667,zineb,72896.0,75930.0,3034.0
[space],2021-10-20 11:10:47.480701,2021-10-20 11:10:47.544230,zineb,63529.0,68577.0,5048.0
t,2021-10-20 11:10:47.549278,2021-10-20 11:10:47.585219,zineb,35941.0,179478.0,143537.0
w,2021-10-20 11:10:47.728756,2021-10-20 11:10:47.798277,zineb,69521.0,22993.0,-46528.0
o,2021-10-20 11:10:47.751749,2021-10-20 11:10:47.819646,zineb,67897.0,137878.0,69981.0
[space],2021-10-20 11:10:47.889627,2021-10-20 11:10:47.949200,zineb,59573.0,116880.0,57307.0
b,2021-10-20 11:10:48.006507,2021-10-20 11:10:48.087741,zineb,81234.0,33434.0,-47800.0
r,2021-10-20 11:10:48.039941,2021-10-20 11:10:48.102993,zineb,63052.0,150212.0,87160.0
o,2021-10-20 11:10:48.190153,2021-10-20 11:10:48.250731,zineb,60578.0,88954.0,28376.0
w,2021-10-20 11:10:48.279107,2021-10-20 11:10:48.367500,zineb,88393.0,171655.0,83262.0
s,2021-10-20 11:10:48.450762,2021-10-20 11:10:48.530616,zineb,79854.0,436524.0,356670.0
e,2021-10-20 11:10:48.887286,2021-10-20 11:10:48.968831,zineb,81545.0,149058.0,67513.0
r,2021-10-20 11:10:49.036344,2021-10-20 11:10:49.105795,zineb,69451.0,141709.0,72258.0
t,2021-10-20 11:10:49.178053,2021-10-20 11:10:49.240309,zineb,62256.0,245353.0,183097.0
s,2021-10-20 11:10:49.423406,2021-10-20 11:10:49.470307,zineb,46901.0,131688.0,84787.0
[backspace],2021-10-20 11:10:49.555094,2021-10-20 11:10:49.608701,zineb,53607.0,133591.0,79984.0
[backspace],2021-10-20 11:10:49.688685,2021-10-20 11:10:49.769806,zineb,81121.0,492898.0,411777.0
s,2021-10-20 11:10:50.181583,2021-10-20 11:10:50.260139,zineb,78556.0,173731.0,95175.0
[space],2021-10-20 11:10:50.355314,2021-10-20 11:10:50.439553,zineb,84239.0,281557.0,197318.0
t,2021-10-20 11:10:50.636871,2021-10-20 11:10:50.718109,zineb,81238.0,387871.0,306633.0
[backspace],2021-10-20 11:10:51.024742,2021-10-20 11:10:51.102151,zineb,77409.0,344459.0,267050.0
[backspace],2021-10-20 11:10:51.369201,2021-10-20 11:10:51.409362,zineb,40161.0,188360.0,148199.0
",",2021-10-20 11:10:51.557561,2021-10-20 11:10:51.608595,zineb,51034.0,215453.0,164419.0
[space],2021-10-20 11:10:51.773014,2021-10-20 11:10:51.827879,zineb,54865.0,302806.0,247941.0
o,2021-10-20 11:10:52.075820,2021-10-20 11:10:52.155199,zineb,79379.0,91341.0,11962.0
t,2021-10-20 11:10:52.167161,2021-10-20 11:10:52.239204,zineb,72043.0,75999.0,3956.0
h,2021-10-20 11:10:52.243160,2021-10-20 11:10:52.298958,zineb,55798.0,137869.0,82071.0
[space],2021-10-20 11:10:52.381029,2021-10-20 11:10:52.450870,zineb,69841.0,104309.0,34468.0
f,2021-10-20 11:10:52.485338,2021-10-20 11:10:52.533903,zineb,48565.0,51578.0,3013.0
i,2021-10-20 11:10:52.536916,2021-10-20 11:10:52.604542,zineb,67626.0,95531.0,27905.0
r,2021-10-20 11:10:52.632447,2021-10-20 11:10:52.709045,zineb,76598.0,46877.0,-29721.0
e,2021-10-20 11:10:52.679324,2021-10-20 11:10:52.763070,zineb,83746.0,137730.0,53984.0
f,2021-10-20 11:10:52.817054,2021-10-20 11:10:52.899598,zineb,82544.0,86502.0,3958.0
o,2021-10-20 11:10:52.903556,2021-10-20 11:10:52.957920,zineb,54364.0,144522.0,90158.0
x,2021-10-20 11:10:53.048078,2021-10-20 11:10:53.146078,zineb,98000.0,101002.0,3002.0
[space],2021-10-20 11:10:53.149080,2021-10-20 11:10:53.212257,zineb,63177.0,97353.0,34176.0
a,2021-10-20 11:10:53.246433,2021-10-20 11:10:53.332248,zineb,85815.0,92867.0,7052.0
n,2021-10-20 11:10:53.339300,2021-10-20 11:10:53.407067,zineb,67767.0,93287.0,25520.0
d,2021-10-20 11:10:53.432587,2021-10-20 11:10:53.488786,zineb,56199.0,74207.0,18008.0
[space],2021-10-20 11:10:53.506794,2021-10-20 11:10:53.570982,zineb,64188.0,82015.0,17827.0
v,2021-10-20 11:10:53.588809,2021-10-20 11:10:53.643823,zineb,55014.0,454594.0,399580.0
[backspace],2021-10-20 11:10:54.043403,2021-10-20 11:10:54.100300,zineb,56897.0,149525.0,92628.0
[backspace],2021-10-20 11:10:54.192928,2021-10-20 11:10:54.264792,zineb,71864.0,98878.0,27014.0
b,2021-10-20 11:10:54.291806,2021-10-20 11:10:54.395003,zineb,103197.0,56056.0,-47141.0
r,2021-10-20 11:10:54.347862,2021-10-20 11:10:54.470581,zineb,122719.0,89558.0,-33161.0
a,2021-10-20 11:10:54.437420,2021-10-20 11:10:54.560267,zineb,122847.0,338174.0,215327.0
v,2021-10-20 11:10:54.775594,2021-10-20 11:10:54.854952,zineb,79358.0,114409.0,35051.0
e,2021-10-20 11:10:54.890003,2021-10-20 11:10:54.962701,zineb,72698.0,85846.0,13148.0
[space],2021-10-20 11:10:54.975849,2021-10-20 11:10:55.042907,zineb,67058.0,152337.0,85279.0
o,2021-10-20 11:10:55.128186,2021-10-20 11:10:55.195435,zineb,67249.0,76929.0,9680.0
f,2021-10-20 11:10:55.205115,2021-10-20 11:10:55.246345,zineb,41230.0,122362.0,81132.0
f,2021-10-20 11:10:55.327477,2021-10-20 11:10:55.399491,zineb,72014.0,44003.0,-28011.0
e,2021-10-20 11:10:55.371480,2021-10-20 11:10:55.508259,zineb,136779.0,111788.0,-24991.0
r,2021-10-20 11:10:55.483268,2021-10-20 11:10:55.578546,zineb,95278.0,98223.0,2945.0
[space],2021-10-20 11:10:55.581491,2021-10-20 11:10:55.642967,zineb,61476.0,106206.0,44730.0
a,2021-10-20 11:10:55.687697,2021-10-20 11:10:55.756301,zineb,68604.0,315834.0,247230.0
[space],2021-10-20 11:10:56.003531,2021-10-20 11:10:56.068903,zineb,65372.0,294541.0,229169.0
s,2021-10-20 11:10:56.298072,2021-10-20 11:10:56.356103,zineb,58031.0,87602.0,29571.0
o,2021-10-20 11:10:56.385674,2021-10-20 11:10:56.448511,zineb,62837.0,145200.0,82363.0
p,2021-10-20 11:10:56.530874,2021-10-20 11:10:56.605658,zineb,74784.0,135520.0,60736.0
h,2021-10-20 11:10:56.666394,2021-10-20 11:10:56.737391,zineb,70997.0,113381.0,42384.0
i,2021-10-20 11:10:56.779775,2021-10-20 11:10:56.864587,zineb,84812.0,92787.0,7975.0
s,2021-10-20 11:10:56.872562,2021-10-20 11:10:56.921979,zineb,49417.0,132426.0,83009.0
t,2021-10-20 11:10:57.004988,2021-10-20 11:10:57.069166,zineb,64178.0,80908.0,16730.0
i,2021-10-20 11:10:57.085896,2021-10-20 11:10:57.164351,zineb,78455.0,104463.0,26008.0
c,2021-10-20 11:10:57.190359,2021-10-20 11:10:57.275109,zineb,84750.0,227810.0,143060.0
a,2021-10-20 11:10:57.418169,2021-10-20 11:10:57.531085,zineb,112916.0,228055.0,115139.0
t,2021-10-20 11:10:57.646224,2021-10-20 11:10:57.729368,zineb,83144.0,111205.0,28061.0
e,2021-10-20 11:10:57.757429,2021-10-20 11:10:57.812991,zineb,55562.0,189905.0,134343.0
d,2021-10-20 11:10:57.947334,2021-10-20 11:10:58.014257,zineb,66923.0,55908.0,-11015.0
[space],2021-10-20 11:10:58.003242,2021-10-20 11:10:58.080975,zineb,77733.0,151808.0,74075.0
e,2021-10-20 11:10:58.155050,2021-10-20 11:10:58.224080,zineb,69030.0,4173.0,-64857.0
l,2021-10-20 11:10:58.159223,2021-10-20 11:10:58.215874,zineb,56651.0,99646.0,42995.0
v,2021-10-20 11:10:58.258869,2021-10-20 11:10:58.359828,zineb,100959.0,61987.0,-38972.0
e,2021-10-20 11:10:58.320856,2021-10-20 11:10:58.404538,zineb,83682.0,96720.0,13038.0
l,2021-10-20 11:10:58.417576,2021-10-20 11:10:58.486176,zineb,68600.0,134355.0,65755.0
[space],2021-10-20 11:10:58.551931,2021-10-20 11:10:58.615607,zineb,63676.0,125720.0,62044.0
o,2021-10-20 11:10:58.677651,2021-10-20 11:10:58.744867,zineb,67216.0,172676.0,105460.0
f,2021-10-20 11:10:58.850327,2021-10-20 11:10:58.922812,zineb,72485.0,133912.0,61427.0
[space],2021-10-20 11:10:58.984239,2021-10-20 11:10:59.044488,zineb,60249.0,235374.0,175125.0
p,2021-10-20 11:10:59.219613,2021-10-20 11:10:59.306347,zineb,86734.0,89587.0,2853.0
r,2021-10-20 11:10:59.309200,2021-10-20 11:10:59.363818,zineb,54618.0,88620.0,34002.0
i,2021-10-20 11:10:59.397820,2021-10-20 11:10:59.495011,zineb,97191.0,61326.0,-35865.0
v,2021-10-20 11:10:59.459146,2021-10-20 11:10:59.552214,zineb,93068.0,56829.0,-36239.0
a,2021-10-20 11:10:59.515975,2021-10-20 11:10:59.601110,zineb,85135.0,194028.0,108893.0
c,2021-10-20 11:10:59.710003,2021-10-20 11:10:59.771423,zineb,61420.0,683653.0,622233.0
y,2021-10-20 11:11:00.393656,2021-10-20 11:11:00.460663,zineb,67007.0,231067.0,164060.0
[space],2021-10-20 11:11:00.624723,2021-10-20 11:11:00.684297,zineb,59574.0,161960.0,102386.0
a,2021-10-20 11:11:00.786683,2021-10-20 11:11:00.858746,zineb,72063.0,139883.0,67820.0
n,2021-10-20 11:11:00.926566,2021-10-20 11:11:01.011626,zineb,85060.0,252775.0,167715.0
d,2021-10-20 11:11:01.179341,2021-10-20 11:11:01.259360,zineb,80019.0,203781.0,123762.0
[space],2021-10-20 11:11:01.383122,2021-10-20 11:11:01.456454,zineb,73332.0,134853.0,61521.0
s,2021-10-20 11:11:01.517975,2021-10-20 11:11:01.592587,zineb,74612.0,159498.0,84886.0
e,2021-10-20 11:11:01.677473,2021-10-20 11:11:01.756600,zineb,79127.0,97500.0,18373.0
c,2021-10-20 11:11:01.774973,2021-10-20 11:11:01.852892,zineb,77919.0,46824.0,-31095.0
u,2021-10-20 11:11:01.821797,2021-10-20 11:11:01.890122,zineb,68325.0,138362.0,70037.0
r,2021-10-20 11:11:01.960159,2021-10-20 11:11:02.040547,zineb,80388.0,56986.0,-23402.0
i,2021-10-20 11:11:02.017145,2021-10-20 11:11:02.109566,zineb,92421.0,130913.0,38492.0
t,2021-10-20 11:11:02.148058,2021-10-20 11:11:02.211056,zineb,62998.0,70043.0,7045.0
y,2021-10-20 11:11:02.218101,2021-10-20 11:11:02.326451,zineb,108350.0,417562.0,309212.0
[space],2021-10-20 11:11:02.635663,2021-10-20 11:11:02.699612,zineb,63949.0,727577.0,663628.0
b,2021-10-20 11:11:03.363240,2021-10-20 11:11:03.466219,zineb,102979.0,116815.0,13836.0
y,2021-10-20 11:11:03.480055,2021-10-20 11:11:03.568062,zineb,88007.0,151286.0,63279.0
[space],2021-10-20 11:11:03.631341,2021-10-20 11:11:03.707526,zineb,76185.0,54755.0,-21430.0
d,2021-10-20 11:11:03.686096,2021-10-20 11:11:03.790897,zineb,104801.0,75755.0,-29046.0
e,2021-10-20 11:11:03.761851,2021-10-20 11:11:03.830266,zineb,68415.0,131231.0,62816.0
f,2021-10-20 11:11:03.893082,2021-10-20 11:11:03.982836,zineb,89754.0,70762.0,-18992.0
u,2021-10-20 11:11:03.963844,2021-10-20 11:11:04.013104,zineb,49260.0,263468.0,214208.0
[backspace],2021-10-20 11:11:04.227312,2021-10-20 11:11:04.295575,zineb,68263.0,146396.0,78133.0
a,2021-10-20 11:11:04.373708,2021-10-20 11:11:04.433043,zineb,59335.0,62265.0,2930.0
u,2021-10-20 11:11:04.435973,2021-10-20 11:11:04.508876,zineb,72903.0,132064.0,59161.0
l,2021-10-20 11:11:04.568037,2021-10-20 11:11:04.659670,zineb,91633.0,120714.0,29081.0
t,2021-10-20 11:11:04.688751,2021-10-20 11:11:04.753538,zineb,64787.0,93104.0,28317.0
[space],2021-10-20 11:11:04.781855,2021-10-20 11:11:04.841064,zineb,59209.0,281350.0,222141.0
a,2021-10-20 11:11:05.063205,2021-10-20 11:11:05.151492,zineb,88287.0,108496.0,20209.0
v,2021-10-20 11:11:05.171701,2021-10-20 11:11:05.275499,zineb,103798.0,76766.0,-27032.0
a,2021-10-20 11:11:05.248467,2021-10-20 11:11:05.318182,zineb,69715.0,44234.0,-25481.0
i,2021-10-20 11:11:05.292701,2021-10-20 11:11:05.409636,zineb,116935.0,63973.0,-52962.0
l,2021-10-20 11:11:05.356674,2021-10-20 11:11:05.459117,zineb,102443.0,122610.0,20167.0
a,2021-10-20 11:11:05.479284,2021-10-20 11:11:05.543991,zineb,64707.0,28997.0,-35710.0
b,2021-10-20 11:11:05.508281,2021-10-20 11:11:05.617737,zineb,109456.0,147350.0,37894.0
l,2021-10-20 11:11:05.655631,2021-10-20 11:11:05.748505,zineb,92874.0,69883.0,-22991.0
e,2021-10-20 11:11:05.725514,2021-10-20 11:11:05.788508,zineb,62994.0,95998.0,33004.0
[space],2021-10-20 11:11:05.821512,2021-10-20 11:11:05.880502,zineb,58990.0,104866.0,45876.0
a,2021-10-20 11:11:05.926378,2021-10-20 11:11:05.983355,zineb,56977.0,36978.0,-19999.0
u,2021-10-20 11:11:05.963356,2021-10-20 11:11:06.044430,zineb,81074.0,100996.0,19922.0
t,2021-10-20 11:11:06.064352,2021-10-20 11:11:06.137089,zineb,72737.0,78926.0,6189.0
o,2021-10-20 11:11:06.143278,2021-10-20 11:11:06.306268,zineb,162990.0,77934.0,-85056.0
m,2021-10-20 11:11:06.221212,2021-10-20 11:11:06.358912,zineb,137700.0,88693.0,-49007.0
a,2021-10-20 11:11:06.309905,2021-10-20 11:11:06.381997,zineb,72092.0,91149.0,19057.0
t,2021-10-20 11:11:06.401054,2021-10-20 11:11:06.466470,zineb,65416.0,87371.0,21955.0
i,2021-10-20 11:11:06.488425,2021-10-20 11:11:06.566458,zineb,78033.0,82036.0,4003.0
c,2021-10-20 11:11:06.570461,2021-10-20 11:11:06.667456,zineb,96995.0,60994.0,-36001.0
a,2021-10-20 11:11:06.631455,2021-10-20 11:11:06.721916,zineb,90461.0,71469.0,-18992.0
l,2021-10-20 11:11:06.702924,2021-10-20 11:11:06.749913,zineb,46989.0,116337.0,69348.0
l,2021-10-20 11:11:06.819261,2021-10-20 11:11:06.878755,zineb,59494.0,101897.0,42403.0
y,2021-10-20 11:11:06.921158,2021-10-20 11:11:06.988978,zineb,67820.0,160146.0,92326.0
[space],2021-10-20 11:11:07.081304,2021-10-20 11:11:07.151551,zineb,70247.0,74247.0,4000.0
f,2021-10-20 11:11:07.155551,2021-10-20 11:11:07.263686,zineb,108135.0,57988.0,-50147.0
r,2021-10-20 11:11:07.213539,2021-10-20 11:11:07.293947,zineb,80408.0,54157.0,-26251.0
o,2021-10-20 11:11:07.267696,2021-10-20 11:11:07.369385,zineb,101689.0,60986.0,-40703.0
m,2021-10-20 11:11:07.328682,2021-10-20 11:11:07.409409,zineb,80727.0,124625.0,43898.0
[space],2021-10-20 11:11:07.453307,2021-10-20 11:11:07.515290,zineb,61983.0,65529.0,3546.0
t,2021-10-20 11:11:07.518836,2021-10-20 11:11:07.610282,zineb,91446.0,66339.0,-25107.0
h,2021-10-20 11:11:07.585175,2021-10-20 11:11:07.657629,zineb,72454.0,90391.0,17937.0
e,2021-10-20 11:11:07.675566,2021-10-20 11:11:07.746179,zineb,70613.0,79691.0,9078.0
[space],2021-10-20 11:11:07.755257,2021-10-20 11:11:07.829362,zineb,74105.0,27031.0,-47074.0
v,2021-10-20 11:11:07.782288,2021-10-20 11:11:07.906981,zineb,124693.0,70937.0,-53756.0
e,2021-10-20 11:11:07.853225,2021-10-20 11:11:07.965348,zineb,112123.0,63941.0,-48182.0
r,2021-10-20 11:11:07.917166,2021-10-20 11:11:08.015329,zineb,98163.0,56619.0,-41544.0
y,2021-10-20 11:11:07.973785,2021-10-20 11:11:08.056317,zineb,82532.0,149534.0,67002.0
[space],2021-10-20 11:11:08.123319,2021-10-20 11:11:08.205491,zineb,82172.0,182885.0,100713.0
f,2021-10-20 11:11:08.306204,2021-10-20 11:11:08.390521,zineb,84317.0,135221.0,50904.0
i,2021-10-20 11:11:08.441425,2021-10-20 11:11:08.517015,zineb,75590.0,87929.0,12339.0
r,2021-10-20 11:11:08.529354,2021-10-20 11:11:08.590501,zineb,61147.0,121150.0,60003.0
s,2021-10-20 11:11:08.650504,2021-10-20 11:11:08.715498,zineb,64994.0,205010.0,140016.0
t,2021-10-20 11:11:08.855514,2021-10-20 11:11:08.922782,zineb,67268.0,114623.0,47355.0
[space],2021-10-20 11:11:08.970137,2021-10-20 11:11:09.043655,zineb,73518.0,226708.0,153190.0
t,2021-10-20 11:11:09.196845,2021-10-20 11:11:09.250880,zineb,54035.0,59884.0,5849.0
i,2021-10-20 11:11:09.256729,2021-10-20 11:11:09.340752,zineb,84023.0,146304.0,62281.0
m,2021-10-20 11:11:09.403033,2021-10-20 11:11:09.468570,zineb,65537.0,71523.0,5986.0
e,2021-10-20 11:11:09.474556,2021-10-20 11:11:09.529506,zineb,54950.0,59949.0,4999.0
[space],2021-10-20 11:11:09.534505,2021-10-20 11:11:09.574685,zineb,40180.0,128234.0,88054.0
y,2021-10-20 11:11:09.662739,2021-10-20 11:11:09.731798,zineb,69059.0,101148.0,32089.0
o,2021-10-20 11:11:09.763887,2021-10-20 11:11:09.877266,zineb,113379.0,77444.0,-35935.0
u,2021-10-20 11:11:09.841331,2021-10-20 11:11:09.907578,zineb,66247.0,69210.0,2963.0
r,2021-10-20 11:11:09.910541,2021-10-20 11:11:09.976130,zineb,65589.0,207843.0,142254.0
o,2021-10-20 11:11:10.118384,2021-10-20 11:11:10.150436,zineb,32052.0,337492.0,305440.0
o,2021-10-20 11:11:10.455876,2021-10-20 11:11:10.549270,zineb,93394.0,117986.0,24592.0
p,2021-10-20 11:11:10.573862,2021-10-20 11:11:10.672677,zineb,98815.0,130138.0,31323.0
e,2021-10-20 11:11:10.704000,2021-10-20 11:11:10.774689,zineb,70689.0,104011.0,33322.0
n,2021-10-20 11:11:10.808011,2021-10-20 11:11:10.878744,zineb,70733.0,161660.0,90927.0
[space],2021-10-20 11:11:10.969671,2021-10-20 11:11:11.041234,zineb,71563.0,165572.0,94009.0
t,2021-10-20 11:11:11.135243,2021-10-20 11:11:11.223716,zineb,88473.0,131794.0,43321.0
e,2021-10-20 11:11:11.267037,2021-10-20 11:11:11.345630,zineb,78593.0,217529.0,138936.0
h,2021-10-20 11:11:11.484566,2021-10-20 11:11:11.537425,zineb,52859.0,214827.0,161968.0
[backspace],2021-10-20 11:11:11.699393,2021-10-20 11:11:11.742341,zineb,42948.0,105955.0,63007.0
[backspace],2021-10-20 11:11:11.805348,2021-10-20 11:11:11.879339,zineb,73991.0,152888.0,78897.0
h,2021-10-20 11:11:11.958236,2021-10-20 11:11:12.052549,zineb,94313.0,63352.0,-30961.0
e,2021-10-20 11:11:12.021588,2021-10-20 11:11:12.092408,zineb,70820.0,130580.0,59760.0
m,2021-10-20 11:11:12.152168,2021-10-20 11:11:12.234175,zineb,82007.0,0.0,0.0
